Park Name,1979 Recreational Visits,1979 Average Recreational Visits,1979 Non-Recreational Visits,1979 Average Non-Recreational Visits,1979 Recreational Hours,1979 Average Recreational Hours,1979 Non-Recreational Hours,1979 Average Non-Recreational Hours,1979 Concessioner Lodging,1979 Average Concessioner Lodging,1979 Concessioner Camping,1979 Average Concessioner Camping,1979 Tent Overnights,1979 Average Tent Overnights,1979 RV Overnights,1979 Average RV Overnights,1979 Backcountry Overnights,1979 Average Backcountry Overnights,1979 Non-recreational Overnights,1979 Average Non-recreational Overnights,1979 Miscellaneous Overnights,1979 Average Miscellaneous Overnights,1980 Recreational Visits,1981 Recreational Visits,1982 Recreational Visits,1983 Recreational Visits,1984 Recreational Visits,1985 Recreational Visits,1986 Recreational Visits,1987 Recreational Visits,1988 Recreational Visits,1989 Recreational Visits,1980 - 1989 Average Recreational Visits,1980 Non-Recreational Visits,1981 Non-Recreational Visits,1982 Non-Recreational Visits,1983 Non-Recreational Visits,1984 Non-Recreational Visits,1985 Non-Recreational Visits,1986 Non-Recreational Visits,1987 Non-Recreational Visits,1988 Non-Recreational Visits,1989 Non-Recreational Visits,1980 - 1989 Average Non-Recreational Visits,1980 Recreational Hours,1981 Recreational Hours,1982 Recreational Hours,1983 Recreational Hours,1984 Recreational Hours,1985 Recreational Hours,1986 Recreational Hours,1987 Recreational Hours,1988 Recreational Hours,1989 Recreational Hours,1980 - 1989 Average Recreational Hours,1980 Non-Recreational Hours,1981 Non-Recreational Hours,1982 Non-Recreational Hours,1983 Non-Recreational Hours,1984 Non-Recreational Hours,1985 Non-Recreational Hours,1986 Non-Recreational Hours,1987 Non-Recreational Hours,1988 Non-Recreational Hours,1989 Non-Recreational Hours,1980 - 1989 Average Non-Recreational Hours,1980 Concessioner Lodging,1981 Concessioner Lodging,1982 Concessioner Lodging,1983 Concessioner Lodging,1984 Concessioner Lodging,1985 Concessioner Lodging,1986 Concessioner Lodging,1987 Concessioner Lodging,1988 Concessioner Lodging,1989 Concessioner Lodging,1980 - 1989 Average Concessioner Lodging,1980 Concessioner Camping,1981 Concessioner Camping,1982 Concessioner Camping,1983 Concessioner Camping,1984 Concessioner Camping,1985 Concessioner Camping,1986 Concessioner Camping,1987 Concessioner Camping,1988 Concessioner Camping,1989 Concessioner Camping,1980 - 1989 Average Concessioner Camping,1980 Tent Overnights,1981 Tent Overnights,1982 Tent Overnights,1983 Tent Overnights,1984 Tent Overnights,1985 Tent Overnights,1986 Tent Overnights,1987 Tent Overnights,1988 Tent Overnights,1989 Tent Overnights,1980 - 1989 Average Tent Overnights,1980 RV Overnights,1981 RV Overnights,1982 RV Overnights,1983 RV Overnights,1984 RV Overnights,1985 RV Overnights,1986 RV Overnights,1987 RV Overnights,1988 RV Overnights,1989 RV Overnights,1980 - 1989 Average RV Overnights,1980 Backcountry Overnights,1981 Backcountry Overnights,1982 Backcountry Overnights,1983 Backcountry Overnights,1984 Backcountry Overnights,1985 Backcountry Overnights,1986 Backcountry Overnights,1987 Backcountry Overnights,1988 Backcountry Overnights,1989 Backcountry Overnights,1980 - 1989 Average Backcountry Overnights,1980 Non-recreational Overnights,1981 Non-recreational Overnights,1982 Non-recreational Overnights,1983 Non-recreational Overnights,1984 Non-recreational Overnights,1985 Non-recreational Overnights,1986 Non-recreational Overnights,1987 Non-recreational Overnights,1988 Non-recreational Overnights,1989 Non-recreational Overnights,1980 - 1989 Average Non-recreational Overnights,1980 Miscellaneous Overnights,1981 Miscellaneous Overnights,1982 Miscellaneous Overnights,1983 Miscellaneous Overnights,1984 Miscellaneous Overnights,1985 Miscellaneous Overnights,1986 Miscellaneous Overnights,1987 Miscellaneous Overnights,1988 Miscellaneous Overnights,1989 Miscellaneous Overnights,1980 - 1989 Average Miscellaneous Overnights,1990 Recreational Visits,1991 Recreational Visits,1992 Recreational Visits,1993 Recreational Visits,1994 Recreational Visits,1995 Recreational Visits,1996 Recreational Visits,1997 Recreational Visits,1998 Recreational Visits,1999 Recreational Visits,1990 - 1999 Average Recreational Visits,1990 Non-Recreational Visits,1991 Non-Recreational Visits,1992 Non-Recreational Visits,1993 Non-Recreational Visits,1994 Non-Recreational Visits,1995 Non-Recreational Visits,1996 Non-Recreational Visits,1997 Non-Recreational Visits,1998 Non-Recreational Visits,1999 Non-Recreational Visits,1990 - 1999 Average Non-Recreational Visits,1990 Recreational Hours,1991 Recreational Hours,1992 Recreational Hours,1993 Recreational Hours,1994 Recreational Hours,1995 Recreational Hours,1996 Recreational Hours,1997 Recreational Hours,1998 Recreational Hours,1999 Recreational Hours,1990 - 1999 Average Recreational Hours,1990 Non-Recreational Hours,1991 Non-Recreational Hours,1992 Non-Recreational Hours,1993 Non-Recreational Hours,1994 Non-Recreational Hours,1995 Non-Recreational Hours,1996 Non-Recreational Hours,1997 Non-Recreational Hours,1998 Non-Recreational Hours,1999 Non-Recreational Hours,1990 - 1999 Average Non-Recreational Hours,1990 Concessioner Lodging,1991 Concessioner Lodging,1992 Concessioner Lodging,1993 Concessioner Lodging,1994 Concessioner Lodging,1995 Concessioner Lodging,1996 Concessioner Lodging,1997 Concessioner Lodging,1998 Concessioner Lodging,1999 Concessioner Lodging,1990 - 1999 Average Concessioner Lodging,1990 Concessioner Camping,1991 Concessioner Camping,1992 Concessioner Camping,1993 Concessioner Camping,1994 Concessioner Camping,1995 Concessioner Camping,1996 Concessioner Camping,1997 Concessioner Camping,1998 Concessioner Camping,1999 Concessioner Camping,1990 - 1999 Average Concessioner Camping,1990 Tent Overnights,1991 Tent Overnights,1992 Tent Overnights,1993 Tent Overnights,1994 Tent Overnights,1995 Tent Overnights,1996 Tent Overnights,1997 Tent Overnights,1998 Tent Overnights,1999 Tent Overnights,1990 - 1999 Average Tent Overnights,1990 RV Overnights,1991 RV Overnights,1992 RV Overnights,1993 RV Overnights,1994 RV Overnights,1995 RV Overnights,1996 RV Overnights,1997 RV Overnights,1998 RV Overnights,1999 RV Overnights,1990 - 1999 Average RV Overnights,1990 Backcountry Overnights,1991 Backcountry Overnights,1992 Backcountry Overnights,1993 Backcountry Overnights,1994 Backcountry Overnights,1995 Backcountry Overnights,1996 Backcountry Overnights,1997 Backcountry Overnights,1998 Backcountry Overnights,1999 Backcountry Overnights,1990 - 1999 Average Backcountry Overnights,1990 Non-recreational Overnights,1991 Non-recreational Overnights,1992 Non-recreational Overnights,1993 Non-recreational Overnights,1994 Non-recreational Overnights,1995 Non-recreational Overnights,1996 Non-recreational Overnights,1997 Non-recreational Overnights,1998 Non-recreational Overnights,1999 Non-recreational Overnights,1990 - 1999 Average Non-recreational Overnights,1990 Miscellaneous Overnights,1991 Miscellaneous Overnights,1992 Miscellaneous Overnights,1993 Miscellaneous Overnights,1994 Miscellaneous Overnights,1995 Miscellaneous Overnights,1996 Miscellaneous Overnights,1997 Miscellaneous Overnights,1998 Miscellaneous Overnights,1999 Miscellaneous Overnights,1990 - 1999 Average Miscellaneous Overnights,2000 Recreational Visits,2001 Recreational Visits,2002 Recreational Visits,2003 Recreational Visits,2004 Recreational Visits,2005 Recreational Visits,2006 Recreational Visits,2007 Recreational Visits,2008 Recreational Visits,2009 Recreational Visits,2000 - 2009 Average Recreational Visits,2000 Non-Recreational Visits,2001 Non-Recreational Visits,2002 Non-Recreational Visits,2003 Non-Recreational Visits,2004 Non-Recreational Visits,2005 Non-Recreational Visits,2006 Non-Recreational Visits,2007 Non-Recreational Visits,2008 Non-Recreational Visits,2009 Non-Recreational Visits,2000 - 2009 Average Non-Recreational Visits,2000 Recreational Hours,2001 Recreational Hours,2002 Recreational Hours,2003 Recreational Hours,2004 Recreational Hours,2005 Recreational Hours,2006 Recreational Hours,2007 Recreational Hours,2008 Recreational Hours,2009 Recreational Hours,2000 - 2009 Average Recreational Hours,2000 Non-Recreational Hours,2001 Non-Recreational Hours,2002 Non-Recreational Hours,2003 Non-Recreational Hours,2004 Non-Recreational Hours,2005 Non-Recreational Hours,2006 Non-Recreational Hours,2007 Non-Recreational Hours,2008 Non-Recreational Hours,2009 Non-Recreational Hours,2000 - 2009 Average Non-Recreational Hours,2000 Concessioner Lodging,2001 Concessioner Lodging,2002 Concessioner Lodging,2003 Concessioner Lodging,2004 Concessioner Lodging,2005 Concessioner Lodging,2006 Concessioner Lodging,2007 Concessioner Lodging,2008 Concessioner Lodging,2009 Concessioner Lodging,2000 - 2009 Average Concessioner Lodging,2000 Concessioner Camping,2001 Concessioner Camping,2002 Concessioner Camping,2003 Concessioner Camping,2004 Concessioner Camping,2005 Concessioner Camping,2006 Concessioner Camping,2007 Concessioner Camping,2008 Concessioner Camping,2009 Concessioner Camping,2000 - 2009 Average Concessioner Camping,2000 Tent Overnights,2001 Tent Overnights,2002 Tent Overnights,2003 Tent Overnights,2004 Tent Overnights,2005 Tent Overnights,2006 Tent Overnights,2007 Tent Overnights,2008 Tent Overnights,2009 Tent Overnights,2000 - 2009 Average Tent Overnights,2000 RV Overnights,2001 RV Overnights,2002 RV Overnights,2003 RV Overnights,2004 RV Overnights,2005 RV Overnights,2006 RV Overnights,2007 RV Overnights,2008 RV Overnights,2009 RV Overnights,2000 - 2009 Average RV Overnights,2000 Backcountry Overnights,2001 Backcountry Overnights,2002 Backcountry Overnights,2003 Backcountry Overnights,2004 Backcountry Overnights,2005 Backcountry Overnights,2006 Backcountry Overnights,2007 Backcountry Overnights,2008 Backcountry Overnights,2009 Backcountry Overnights,2000 - 2009 Average Backcountry Overnights,2000 Non-recreational Overnights,2001 Non-recreational Overnights,2002 Non-recreational Overnights,2003 Non-recreational Overnights,2004 Non-recreational Overnights,2005 Non-recreational Overnights,2006 Non-recreational Overnights,2007 Non-recreational Overnights,2008 Non-recreational Overnights,2009 Non-recreational Overnights,2000 - 2009 Average Non-recreational Overnights,2000 Miscellaneous Overnights,2001 Miscellaneous Overnights,2002 Miscellaneous Overnights,2003 Miscellaneous Overnights,2004 Miscellaneous Overnights,2005 Miscellaneous Overnights,2006 Miscellaneous Overnights,2007 Miscellaneous Overnights,2008 Miscellaneous Overnights,2009 Miscellaneous Overnights,2000 - 2009 Average Miscellaneous Overnights,2010 Recreational Visits,2011 Recreational Visits,2012 Recreational Visits,2013 Recreational Visits,2014 Recreational Visits,2015 Recreational Visits,2016 Recreational Visits,2017 Recreational Visits,2018 Recreational Visits,2019 Recreational Visits,2010 - 2019 Average Recreational Visits,2010 Non-Recreational Visits,2011 Non-Recreational Visits,2012 Non-Recreational Visits,2013 Non-Recreational Visits,2014 Non-Recreational Visits,2015 Non-Recreational Visits,2016 Non-Recreational Visits,2017 Non-Recreational Visits,2018 Non-Recreational Visits,2019 Non-Recreational Visits,2010 - 2019 Average Non-Recreational Visits,2010 Recreational Hours,2011 Recreational Hours,2012 Recreational Hours,2013 Recreational Hours,2014 Recreational Hours,2015 Recreational Hours,2016 Recreational Hours,2017 Recreational Hours,2018 Recreational Hours,2019 Recreational Hours,2010 - 2019 Average Recreational Hours,2010 Non-Recreational Hours,2011 Non-Recreational Hours,2012 Non-Recreational Hours,2013 Non-Recreational Hours,2014 Non-Recreational Hours,2015 Non-Recreational Hours,2016 Non-Recreational Hours,2017 Non-Recreational Hours,2018 Non-Recreational Hours,2019 Non-Recreational Hours,2010 - 2019 Average Non-Recreational Hours,2010 Concessioner Lodging,2011 Concessioner Lodging,2012 Concessioner Lodging,2013 Concessioner Lodging,2014 Concessioner Lodging,2015 Concessioner Lodging,2016 Concessioner Lodging,2017 Concessioner Lodging,2018 Concessioner Lodging,2019 Concessioner Lodging,2010 - 2019 Average Concessioner Lodging,2010 Concessioner Camping,2011 Concessioner Camping,2012 Concessioner Camping,2013 Concessioner Camping,2014 Concessioner Camping,2015 Concessioner Camping,2016 Concessioner Camping,2017 Concessioner Camping,2018 Concessioner Camping,2019 Concessioner Camping,2010 - 2019 Average Concessioner Camping,2010 Tent Overnights,2011 Tent Overnights,2012 Tent Overnights,2013 Tent Overnights,2014 Tent Overnights,2015 Tent Overnights,2016 Tent Overnights,2017 Tent Overnights,2018 Tent Overnights,2019 Tent Overnights,2010 - 2019 Average Tent Overnights,2010 RV Overnights,2011 RV Overnights,2012 RV Overnights,2013 RV Overnights,2014 RV Overnights,2015 RV Overnights,2016 RV Overnights,2017 RV Overnights,2018 RV Overnights,2019 RV Overnights,2010 - 2019 Average RV Overnights,2010 Backcountry Overnights,2011 Backcountry Overnights,2012 Backcountry Overnights,2013 Backcountry Overnights,2014 Backcountry Overnights,2015 Backcountry Overnights,2016 Backcountry Overnights,2017 Backcountry Overnights,2018 Backcountry Overnights,2019 Backcountry Overnights,2010 - 2019 Average Backcountry Overnights,2010 Non-recreational Overnights,2011 Non-recreational Overnights,2012 Non-recreational Overnights,2013 Non-recreational Overnights,2014 Non-recreational Overnights,2015 Non-recreational Overnights,2016 Non-recreational Overnights,2017 Non-recreational Overnights,2018 Non-recreational Overnights,2019 Non-recreational Overnights,2010 - 2019 Average Non-recreational Overnights,2010 Miscellaneous Overnights,2011 Miscellaneous Overnights,2012 Miscellaneous Overnights,2013 Miscellaneous Overnights,2014 Miscellaneous Overnights,2015 Miscellaneous Overnights,2016 Miscellaneous Overnights,2017 Miscellaneous Overnights,2018 Miscellaneous Overnights,2019 Miscellaneous Overnights,2010 - 2019 Average Miscellaneous Overnights
Abraham Lincoln Birthplace NHP,"271,231","271,231",0,0,"271,231","271,231",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"239,074","252,245","318,707","256,126","258,023","264,905","280,620","292,825","288,324","309,823","276,067",0,0,0,0,0,0,0,0,0,0,0,"239,074","252,245","318,707","256,126","258,023","264,905","280,620","292,825","288,324","309,823","276,067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"307,669","316,945","302,739","293,710","279,542","268,509","249,344","262,889","250,842","251,204","278,339",0,0,0,0,0,0,0,0,0,0,0,"307,669","316,945","302,739","293,710","279,542","268,509","249,344","262,889","250,842","251,204","278,339",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"236,180","229,675","250,772","211,650","201,828","190,809","200,054","202,950","200,404","221,111","214,543",0,0,0,0,0,0,0,0,0,0,0,"236,180","229,675","250,772","211,650","201,828","190,809","200,054","202,950","200,404","221,111","214,543",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"177,122","163,568","169,515","163,928","241,264","148,605","252,495","269,580","260,964","238,226","208,527",0,0,0,0,0,0,0,0,0,0,0,"177,122","163,568","169,515","163,928","241,264","148,605","252,495","269,580","260,964","238,226","208,527",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acadia NP,"2,787,366","2,787,366","395,913","395,913","17,155,530","17,155,530","198,056","198,056",0,0,0,0,"139,708","139,708","74,279","74,279",0,0,0,0,0,0,"2,779,666","2,997,972","3,572,114","4,124,639","3,734,763","3,745,570","3,929,054","4,288,154","4,502,283","5,440,952","3,911,517","493,429","405,001","183,047","183,024","183,034","183,024","183,024","188,280","188,676","188,676","237,922","18,671,588","20,907,596","24,505,138","27,263,187","24,733,407","28,932,970","25,221,989","28,251,442","29,668,170","35,285,688","26,344,118","276,719","202,499","91,512","91,512","91,512","91,512","91,512","94,135","94,332","94,333","121,958",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"155,704","166,557","172,759","164,429","158,697","152,585","156,438","158,649","175,545","173,909","163,527","76,124","76,309","84,841","72,335","32,192","54,941","49,311","52,952","45,661","46,089","59,076",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,339,591","2,475,857","2,382,113","2,656,034","2,710,749","2,845,378","2,704,831","2,760,306","2,594,497","2,602,227","2,607,158","252,546","252,576","252,576","252,576","252,576","252,576","252,576","252,576","252,576","252,576","252,573","12,738,818","13,198,380","12,689,318","14,140,929","14,431,349","15,169,080","14,442,606","14,702,522","13,838,352","13,910,921","13,926,228","252,576","252,576","252,576","252,576","252,576","252,576","252,576","252,576","252,576","252,576","252,576",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"126,135","140,760","128,478","130,287","129,483","129,351","108,939","115,935","135,507","125,046","126,992","29,724","30,222","31,437","32,094","29,025","29,616","35,526","28,512","23,544","23,682","29,338",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,748","9,581","9,796","10,518","10,511","10,476","9,512","10,286","11,111","10,218","10,176","2,469,238","2,516,551","2,558,572","2,431,062","2,207,847","2,051,484","2,083,588","2,202,228","2,075,857","2,227,698","2,282,413","252,576","252,576","252,576","34,500","34,500","47,100","47,100","47,100","47,100","47,100","106,223","13,230,679","13,467,741","13,683,657","13,012,171","11,822,104","10,568,105","10,720,555","11,331,597","10,635,395","11,447,560","11,991,956","252,576","252,576","252,576","34,500","34,500","47,100","47,100","47,100","47,100","47,100","106,223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"114,033","118,545","122,340","117,369","101,577","85,815","96,252","98,586","101,028","105,042","106,059","22,692","24,747","22,545","21,876","19,878","19,302","22,299","23,280","21,198","22,755","22,057",0,0,0,0,0,"1,157","1,306","1,091","1,229","1,037",582,0,0,0,0,0,0,0,0,0,0,0,"9,747","10,382","11,262","9,693","8,618","5,378","7,300","7,352","6,698","7,212","8,364","2,504,208","2,374,645","2,431,052","2,254,922","2,563,129","2,811,184","3,303,393","3,509,271","3,537,575","3,437,286","2,872,667","47,100","47,100","47,100","47,100","47,100","47,100","47,100","47,100","47,100","47,100","47,100","12,827,516","12,101,384","12,458,831","11,347,331","13,085,317","14,452,151","22,698,596","24,014,370","23,613,754","23,195,664","16,979,491","47,100","47,100","47,100","47,100","47,100","47,100","47,100","47,100","47,100","47,100","47,100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977,"1,657","1,364","1,090",509,"121,287","117,879","124,482","114,753","126,474","135,000","152,811","152,586","144,744","140,985","133,100","28,821","27,519","26,760","29,025","33,369","32,094","46,629","55,812","58,215","57,696","39,594",974,"1,157","1,316","1,166","1,230","1,233","1,324","1,597","1,472","1,284","1,275",0,0,0,0,0,0,0,0,0,0,0,"8,549","7,243","8,083","7,047","8,474","8,343","8,563","10,889","11,698","11,674","9,056"
Adams NHP,"34,322","34,322","12,200","12,200","25,739","25,739","22,500","22,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"24,974","27,055","25,440","26,162","23,398","24,555","24,693","25,617","21,617","22,595","24,611","12,000","12,000","12,000","12,000","12,000","12,000","9,000","15,160","11,485","17,504","12,515","18,730","20,292","19,080","19,622","17,550","18,417","18,520","18,960","16,213","14,292","18,168","16,000","16,000","16,000","16,000","16,000","16,000","5,750","7,468","5,745","7,423","12,239",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20,315","26,958","27,400","43,877","41,179","47,312","38,230","56,643","63,569","84,574","45,006","14,987",358,982,690,"1,061","1,407","1,305","1,063",947,984,"2,378","15,238","20,009","20,522","50,517","44,591","44,389","35,280","52,125","58,943","76,985","41,860","7,494",181,455,348,535,707,655,534,475,493,"1,188",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"87,347","167,500","173,944","215,659","239,504","220,467","225,318","224,880","241,536","253,656","204,981","1,411","2,255","2,946","3,141","2,022","2,439","2,593","2,614","3,598","3,507","2,653","77,664","151,073","156,764","192,381","199,477","182,457","186,479","187,888","218,668","243,357","179,621",709,"1,130","1,475","1,571","1,014","1,222","1,299","1,310","1,801","1,755","1,329",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"73,339","219,975","336,031","285,501","178,468","183,632","199,301","255,562","121,007","187,400","204,022","1,834","2,475","1,458","1,174","1,194","1,016",947,"1,036",495,0,"1,163","87,431","278,448","406,022","443,617","210,593","218,988","212,705","254,438","120,485","187,043","241,977",919,"1,239",726,586,597,507,474,517,248,0,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Agate Fossil Beds NM,"8,115","8,115",31,31,"8,532","8,532",46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,330","9,459","9,018","10,097","10,317","10,366","10,187","11,439","11,156","11,459","10,183","9,480","9,551","8,120","11,433","9,949","9,937","8,466","6,554","7,066","9,000","8,956","8,466","9,501","9,583","10,871","11,699","12,336","14,113","15,350","14,223","13,499","11,964",857,819,740,974,"1,275",849,719,547,589,752,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14,482","13,891","18,785","19,467","18,970","18,719","16,567","20,596","17,594","18,117","17,719","9,000","9,000","9,000","9,000","9,000","9,000","9,000","9,000","9,000",0,"8,100","18,716","17,278","24,601","28,381","25,805","25,036","22,227","29,940","41,269","44,590","27,784",756,756,756,756,756,756,756,756,756,0,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"17,933","17,399","17,129","16,233","15,235","14,209","13,521","12,997","12,425","12,694","14,978",0,0,0,0,0,0,0,0,0,0,0,"43,545","42,226","39,598","37,710","37,756","36,811","33,141","28,501","32,237","33,053","36,458",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,509","11,617","11,824","10,504","12,440","13,264","15,555","32,038","16,238","16,657","15,265",0,0,0,0,0,0,0,0,0,0,0,"31,635","28,542","28,369","25,684","31,035","35,051","38,642","65,694","38,884","37,706","36,124",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,"1,922","1,922",0,0,"4,805","4,805",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,211","2,384","2,398","1,919","2,251","2,200","2,202","2,494","2,140","3,842","2,404",0,0,0,0,0,0,0,0,0,0,0,"5,528","5,960","5,995","4,798","5,628","5,500","5,481","6,236","5,351","9,607","6,008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,418","3,812","3,419","3,155","3,392","2,769","3,276","3,363","3,293","3,047","3,294",0,0,0,0,0,0,0,0,0,0,0,"8,546","9,944","8,540","7,891","8,483","6,926","8,193","8,410","8,235","7,621","8,279",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,131","2,456","2,125","1,811","2,012","2,919","1,882","4,028","2,297","2,918","2,558",0,0,0,0,0,0,0,0,0,0,0,"7,830","6,143","5,314","4,530","5,032","7,300","4,708","10,073","5,745","7,299","6,397",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,350","3,214","3,383","1,555","4,513","9,492","8,153","6,613","7,415","8,847","5,754",0,0,0,0,0,0,0,0,0,0,0,"10,878","8,037","8,456","3,890","11,281","23,730","20,383","16,531","18,539","22,116","14,384",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
